area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,usage
7274.89,0.2730,7,0.3846,30,0.7143,1,112000
7274.89,0.2730,7,0.3846,31,0.8571,0,118000
7274.89,0.2730,7,0.3846,32,1.0000,0,116000
7274.89,0.2730,7,0.3846,32,1.0000,0,124000
7274.89,0.2730,7,0.3846,30,0.7143,1,113000
7274.89,0.2730,7,0.3846,30,0.7143,1,111000
7274.89,0.2730,7,0.3846,30,0.7143,1,121000
7274.89,0.2730,7,0.3846,29,0.5714,1,108000
7274.89,0.2730,7,0.3846,29,0.5714,0,107000
7274.89,0.2730,7,0.3846,30,0.7143,1,112000
7274.89,0.2730,7,0.3846,25,0.0000,1,97399
7274.89,0.2730,7,0.3846,25,0.0000,1,84000
7274.89,0.2730,7,0.3846,28,0.4286,1,101000
7274.89,0.2730,7,0.3846,30,0.7143,1,121000
7274.89,0.2730,7,0.3846,31,0.8571,1,109000
7274.89,0.2730,7,0.3846,31,0.8571,1,118000
7274.89,0.2730,7,0.3846,30,0.7143,0,116000
7274.89,0.2730,7,0.3846,30,0.7143,0,107000
7274.89,0.2730,7,0.3846,29,0.5714,1,112000
7274.89,0.2730,7,0.3846,29,0.5714,1,109000
7274.89,0.2730,7,0.3846,29,0.5714,1,111000
7274.89,0.2730,7,0.3846,29,0.5714,1,105000
7274.89,0.2730,7,0.3846,27,0.2857,1,89000
7274.89,0.2730,7,0.3846,26,0.1429,1,86000
7274.89,0.2730,7,0.3846,28,0.4286,1,89000
7274.89,0.2730,7,0.3846,30,0.7143,1,108000
7274.89,0.2730,7,0.3846,30,0.7143,1,104000
7274.89,0.2730,7,0.3846,31,0.8571,1,118000
7274.89,0.2730,7,0.3846,30,0.7143,0,103000
7274.89,0.2730,7,0.3846,30,0.7143,0,110000
7274.89,0.2730,7,0.3846,27,0.2857,1,93000
7274.89,0.2730,7,0.3846,28,0.4286,1,94000
7274.89,0.2730,7,0.3846,30,0.7143,1,116000
7274.89,0.2730,7,0.3846,31,0.8571,1,110000
7274.89,0.2730,7,0.3846,30,0.7143,1,115000
7274.89,0.2730,7,0.3846,29,0.5714,0,115000
7274.89,0.2730,7,0.3846,29,0.5714,0,98000
7274.89,0.2730,7,0.3846,29,0.5714,1,106000
7274.89,0.2730,7,0.3846,29,0.5714,1,110000
7274.89,0.2730,7,0.3846,28,0.4286,1,98000
7274.89,0.2730,7,0.3846,28,0.4286,1,102000
7274.89,0.2730,7,0.3846,26,0.1429,1,102000
7274.89,0.2730,7,0.3846,27,0.2857,1,92000
7274.89,0.2730,7,0.3846,27,0.2857,1,94000
7274.89,0.2730,7,0.3846,29,0.5714,1,112000
7274.89,0.2730,7,0.3846,29,0.5714,1,105000
7274.89,0.2730,7,0.3846,29,0.5714,1,110000
7274.89,0.2730,7,0.3846,30,0.7143,0,103000
7274.89,0.2730,7,0.3846,29,0.5714,0,101000
7274.89,0.2730,7,0.3846,29,0.5714,1,109000
7274.89,0.2730,7,0.3846,29,0.5714,1,111000
7274.89,0.2730,7,0.3846,29,0.5714,1,108000
7274.89,0.2730,7,0.3846,29,0.5714,1,107000
7274.89,0.2730,7,0.3846,28,0.4286,1,100000
7330.71,0.2810,2,0.0000,29,0.5714,1,109840
7330.71,0.2810,2,0.0000,29,0.5714,1,91840
7330.71,0.2810,2,0.0000,29,0.5714,1,91680
7330.71,0.2810,2,0.0000,27,0.2857,1,81920
7330.71,0.2810,2,0.0000,28,0.4286,1,76480
7330.71,0.2810,2,0.0000,31,0.8571,1,106640
7330.71,0.2810,2,0.0000,32,1.0000,1,90480
7330.71,0.2810,2,0.0000,32,1.0000,1,82640
7330.71,0.2810,2,0.0000,29,0.5714,0,78720
7330.71,0.2810,2,0.0000,29,0.5714,1,130960
7330.71,0.2810,2,0.0000,29,0.5714,1,79920
7330.71,0.2810,2,0.0000,29,0.5714,1,82000
10029.91,0.6662,5,0.2308,28,0.4286,1,157000
10029.91,0.6662,5,0.2308,30,0.7143,1,168000
10029.91,0.6662,5,0.2308,31,0.8571,0,174000
10029.91,0.6662,5,0.2308,32,1.0000,0,157000
10029.91,0.6662,5,0.2308,32,1.0000,0,158000
10029.91,0.6662,5,0.2308,30,0.7143,1,144000
10029.91,0.6662,5,0.2308,30,0.7143,1,134000
10029.91,0.6662,5,0.2308,30,0.7143,1,142000
10029.91,0.6662,5,0.2308,29,0.5714,1,127000
10029.91,0.6662,5,0.2308,29,0.5714,0,112000
10029.91,0.6662,5,0.2308,30,0.7143,1,128000
10029.91,0.6662,5,0.2308,25,0.0000,1,82000
10029.91,0.6662,5,0.2308,25,0.0000,1,76000
10029.91,0.6662,5,0.2308,28,0.4286,1,102000
10029.91,0.6662,5,0.2308,30,0.7143,1,123000
10029.91,0.6662,5,0.2308,31,0.8571,1,113000
10029.91,0.6662,5,0.2308,31,0.8571,1,113000
10029.91,0.6662,5,0.2308,30,0.7143,0,112000
10029.91,0.6662,5,0.2308,30,0.7143,0,112000
10029.91,0.6662,5,0.2308,29,0.5714,1,122000
10029.91,0.6662,5,0.2308,29,0.5714,1,124000
10029.91,0.6662,5,0.2308,29,0.5714,1,122000
10029.91,0.6662,5,0.2308,29,0.5714,1,117000
10029.91,0.6662,5,0.2308,27,0.2857,1,84000
10029.91,0.6662,5,0.2308,26,0.1429,1,89000
10029.91,0.6662,5,0.2308,28,0.4286,1,104000
10029.91,0.6662,5,0.2308,30,0.7143,1,120000
10029.91,0.6662,5,0.2308,30,0.7143,1,122000
10029.91,0.6662,5,0.2308,31,0.8571,1,120000
10029.91,0.6662,5,0.2308,30,0.7143,0,111000
10029.91,0.6662,5,0.2308,30,0.7143,0,121000
10029.91,0.6662,5,0.2308,30,0.7143,1,102000
10029.91,0.6662,5,0.2308,29,0.5714,1,103000
10029.91,0.6662,5,0.2308,29,0.5714,1,107000
10029.91,0.6662,5,0.2308,29,0.5714,1,108000
10029.91,0.6662,5,0.2308,28,0.4286,1,95000
10029.91,0.6662,5,0.2308,27,0.2857,1,97000
10029.91,0.6662,5,0.2308,28,0.4286,1,96000
10029.91,0.6662,5,0.2308,31,0.8571,1,119000
10029.91,0.6662,5,0.2308,32,1.0000,1,121000
10029.91,0.6662,5,0.2308,32,1.0000,1,118000
10029.91,0.6662,5,0.2308,29,0.5714,0,105000
10029.91,0.6662,5,0.2308,29,0.5714,0,106000
10029.91,0.6662,5,0.2308,30,0.7143,1,113000
10029.91,0.6662,5,0.2308,29,0.5714,1,108000
10029.91,0.6662,5,0.2308,29,0.5714,1,107000
10029.91,0.6662,5,0.2308,29,0.5714,1,107000
10029.91,0.6662,5,0.2308,27,0.2857,1,88000
10029.91,0.6662,5,0.2308,27,0.2857,1,84000
10029.91,0.6662,5,0.2308,28,0.4286,1,104000
10029.91,0.6662,5,0.2308,30,0.7143,1,142000
10029.91,0.6662,5,0.2308,31,0.8571,1,131000
10029.91,0.6662,5,0.2308,30,0.7143,1,120000
10029.91,0.6662,5,0.2308,29,0.5714,0,120000
10029.91,0.6662,5,0.2308,29,0.5714,0,108000
10029.91,0.6662,5,0.2308,29,0.5714,1,120000
10029.91,0.6662,5,0.2308,29,0.5714,1,136000
10029.91,0.6662,5,0.2308,28,0.4286,1,109000
10029.91,0.6662,5,0.2308,28,0.4286,1,112000
10029.91,0.6662,5,0.2308,26,0.1429,1,112000
10029.91,0.6662,5,0.2308,27,0.2857,1,96000
10029.91,0.6662,5,0.2308,27,0.2857,1,106000
10029.91,0.6662,5,0.2308,29,0.5714,1,137000
10029.91,0.6662,5,0.2308,29,0.5714,1,120000
10029.91,0.6662,5,0.2308,29,0.5714,1,120000
10029.91,0.6662,5,0.2308,30,0.7143,0,120000
10029.91,0.6662,5,0.2308,29,0.5714,0,106000
10029.91,0.6662,5,0.2308,29,0.5714,1,119000
10029.91,0.6662,5,0.2308,29,0.5714,1,132000
10029.91,0.6662,5,0.2308,29,0.5714,1,123000
10029.91,0.6662,5,0.2308,29,0.5714,1,131000
10029.91,0.6662,5,0.2308,28,0.4286,1,106000
10996.18,0.8041,4,0.1538,28,0.4286,1,80000
10996.18,0.8041,4,0.1538,30,0.7143,1,80000
10996.18,0.8041,4,0.1538,31,0.8571,0,85000
10996.18,0.8041,4,0.1538,32,1.0000,0,81000
10996.18,0.8041,4,0.1538,30,0.7143,1,82000
10996.18,0.8041,4,0.1538,30,0.7143,1,82694
10996.18,0.8041,4,0.1538,31,0.8571,1,83000
10996.18,0.8041,4,0.1538,30,0.7143,0,77000
10996.18,0.8041,4,0.1538,30,0.7143,0,76000
10996.18,0.8041,4,0.1538,29,0.5714,1,80000
10996.18,0.8041,4,0.1538,30,0.7143,1,88000
10996.18,0.8041,4,0.1538,30,0.7143,1,85000
10996.18,0.8041,4,0.1538,31,0.8571,1,92000
10996.18,0.8041,4,0.1538,30,0.7143,0,79000
10996.18,0.8041,4,0.1538,30,0.7143,0,84000
10996.18,0.8041,4,0.1538,30,0.7143,1,92000
10996.18,0.8041,4,0.1538,31,0.8571,1,79000
10996.18,0.8041,4,0.1538,30,0.7143,1,77000
10996.18,0.8041,4,0.1538,29,0.5714,0,77000
10996.18,0.8041,4,0.1538,29,0.5714,1,76000
10996.18,0.8041,4,0.1538,29,0.5714,1,81000
10996.18,0.8041,4,0.1538,29,0.5714,1,76000
10996.18,0.8041,4,0.1538,29,0.5714,1,79000
10996.18,0.8041,4,0.1538,29,0.5714,1,76000
5361.88,0.0000,4,0.1538,30,0.7143,1,121000
5361.88,0.0000,4,0.1538,29,0.5714,1,126000
5361.88,0.0000,4,0.1538,29,0.5714,1,112000
5361.88,0.0000,4,0.1538,29,0.5714,1,114000
5361.88,0.0000,4,0.1538,28,0.4286,1,91000
5361.88,0.0000,4,0.1538,27,0.2857,1,96000
5361.88,0.0000,4,0.1538,28,0.4286,1,99000
5361.88,0.0000,4,0.1538,31,0.8571,1,133000
5361.88,0.0000,4,0.1538,32,1.0000,1,132000
5361.88,0.0000,4,0.1538,32,1.0000,1,118000
5361.88,0.0000,4,0.1538,29,0.5714,0,108000
5361.88,0.0000,4,0.1538,29,0.5714,0,108000
5361.88,0.0000,4,0.1538,30,0.7143,1,123000
5361.88,0.0000,4,0.1538,29,0.5714,1,135000
9570.37,0.6006,5,0.2308,30,0.7143,1,81000
9570.37,0.6006,5,0.2308,31,0.8571,0,91000
9570.37,0.6006,5,0.2308,32,1.0000,0,80000
9570.37,0.6006,5,0.2308,32,1.0000,0,87000
9570.37,0.6006,5,0.2308,30,0.7143,1,84000
9570.37,0.6006,5,0.2308,30,0.7143,1,79000
9570.37,0.6006,5,0.2308,30,0.7143,1,81000
9570.37,0.6006,5,0.2308,29,0.5714,0,76000
9570.37,0.6006,5,0.2308,30,0.7143,1,79000
9570.37,0.6006,5,0.2308,30,0.7143,1,87000
9570.37,0.6006,5,0.2308,31,0.8571,1,80000
9570.37,0.6006,5,0.2308,31,0.8571,1,86000
9570.37,0.6006,5,0.2308,30,0.7143,0,82000
9570.37,0.6006,5,0.2308,30,0.7143,0,81000
9570.37,0.6006,5,0.2308,29,0.5714,1,81000
9570.37,0.6006,5,0.2308,29,0.5714,1,77000
9570.37,0.6006,5,0.2308,29,0.5714,1,77000
9570.37,0.6006,5,0.2308,29,0.5714,1,79000
9570.37,0.6006,5,0.2308,30,0.7143,1,80000
9570.37,0.6006,5,0.2308,30,0.7143,1,78000
9570.37,0.6006,5,0.2308,31,0.8571,1,88000
9570.37,0.6006,5,0.2308,30,0.7143,0,79000
9570.37,0.6006,5,0.2308,30,0.7143,0,84000
9570.37,0.6006,5,0.2308,30,0.7143,1,76000
9570.37,0.6006,5,0.2308,29,0.5714,1,77000
9570.37,0.6006,5,0.2308,29,0.5714,1,77000
9570.37,0.6006,5,0.2308,31,0.8571,1,77000
9570.37,0.6006,5,0.2308,32,1.0000,1,81000
